name	total_length	number	mean_length	longest	shortest	N_count	Gaps	N50	N50n	N70	N70n	N90	N90n
GCF_016859905	5375935	90	59732.61	670087	126	0	0	318572	6	211152	10	55605	20
GCF_000521965	5269965	2	2634982.5	4981099	288866	11672	10	4981099	1	4981099	1	4981099	1
GCF_004004805	5300882	242	21904.47	327881	200	0	0	100338	15	55991	28	15825	65
GCF_014803105	5193287	103	50420.26	399233	205	8	1	141526	12	102050	21	35262	39
GCF_013749535	5334674	3	1778224.67	5087480	2746	0	0	5087480	1	5087480	1	5087480	1
GCF_001037585	5627653	4	1406913.25	5145556	9597	0	0	5145556	1	5145556	1	5145556	1
GCF_001721255	5580399	149	37452.34	607806	500	0	0	294571	7	135912	12	39208	27
GCF_008931685	5613343	6	935557.17	5070767	3223	0	0	5070767	1	5070767	1	5070767	1
GCF_900079795	5109913	1	5109913.0	5109913	5109913	0	0	5109913	1	5109913	1	5109913	1
GCF_014803115	5250264	96	54690.25	747996	231	0	0	158124	9	105915	16	36503	30
GCF_900461055	4821608	15	321440.53	1216329	6471	0	0	652510	3	417379	5	254836	8
GCF_018066565	5417625	75	72235.0	415319	755	0	0	172429	10	101129	19	62746	31
GCF_005281175	4715026	44	107159.68	601708	205	4996	36	471099	5	397514	7	96800	12
GCF_003990165	5006960	26	192575.38	807713	10415	70	3	456934	5	200475	9	101483	15
GCF_002051555	4979600	48	103741.67	923887	504	0	0	346134	4	230661	7	73383	16
GCF_016905775	5293996	210	25209.5	166525	216	0	0	63284	30	33764	54	18337	95
GCF_016505335	4910421	28	175372.18	1177234	579	0	0	422689	4	303812	6	119345	12
GCF_001022155	5489397	10	548939.7	4976908	1916	0	0	4976908	1	4976908	1	4976908	1
GCF_002192675	5317378	171	31095.78	312247	273	0	0	130817	13	85707	24	38679	41
GCF_014101295	4859340	9	539926.67	4550211	201	0	0	4550211	1	4550211	1	4550211	1
GCF_005281025	5056734	113	44749.86	428785	205	534	3	185138	11	111111	17	33625	30
ERQ0156	5293138	208	25447.78	232798	112	0	0	73861	22	52850	39	18238	68
GCF_015965555	5245589	198	26492.87	236808	220	0	0	63782	25	43484	44	22939	75
GCF_014679775	4925206	1	4925206.0	4925206	4925206	0	0	4925206	1	4925206	1	4925206	1
GCF_000937505	5911694	19	311141.79	5206009	2150	15155	21	5206009	1	5206009	1	291028	2
GCF_001880955	5356462	178	30092.48	1016321	200	0	0	373288	5	102164	13	34432	30
GCF_018441285	5289393	79	66954.34	555827	231	387	6	189762	9	121793	16	40590	30
GCF_019270335	4951267	1	4951267.0	4951267	4951267	147318	31	4951267	1	4951267	1	4951267	1
DB_3_C11	5353585	285	18784.51	317812	112	0	0	123405	16	62504	27	17274	58
SD_5_A12	4775739	318	15018.05	117090	117	0	0	25670	54	17047	99	7792	179
GCF_014802805	5112605	147	34779.63	234402	208	0	0	89408	20	48227	35	24723	65
GCF_008370125	5414211	455	11899.36	220722	201	0	0	45242	34	25274	65	9461	131
GCF_002903215	5634842	3	1878280.67	5334524	65291	0	0	5334524	1	5334524	1	5334524	1
ERQ0165	5379254	231	23286.81	238266	112	0	0	108558	17	63121	30	20397	59
GCF_013792365	5182238	2	2591119.0	5004623	177615	0	0	5004623	1	5004623	1	5004623	1
GCF_002863945	5741697	187	30704.26	253022	511	0	0	91935	21	68471	35	20686	65
GCF_003400395	5041606	1025	4918.64	650630	206	0	0	331591	6	153575	11	48618	21
GCF_015731115	5339276	95	56202.91	1232964	302	0	0	306270	5	175175	9	53820	18
GCF_018421715	5383532	206	26133.65	455474	231	359	6	89634	18	57759	33	23696	63
GCF_002386385	4885099	1	4885099.0	4885099	4885099	0	0	4885099	1	4885099	1	4885099	1
GCF_019584005	5041104	122	41320.52	402503	205	95	1	205746	9	137482	15	46926	27
GCF_014333315	4567869	1	4567869.0	4567869	4567869	10385	17	4567869	1	4567869	1	4567869	1
GCF_002918575	5048886	15	336592.4	2069601	707	4	4	878382	2	613649	3	494535	5
GCF_004801125	5024923	59	85168.19	693466	227	102	2	260081	6	191088	11	78574	18
GCF_016500865	5008323	26	192627.81	2331659	995	0	0	539098	2	450188	4	156672	8
GCF_016503635	4911522	28	175411.5	1035530	613	0	0	479862	4	325639	7	140875	11
GCF_000783445	4727356	1	4727356.0	4727356	4727356	0	0	4727356	1	4727356	1	4727356	1
GCF_000018045	4735357	3	1578452.33	4720462	5601	0	0	4720462	1	4720462	1	4720462	1
GCF_004005255	5322506	172	30944.8	370567	201	0	0	135177	12	86747	21	21311	45
GCF_016500885	5050610	65	77701.69	562124	511	0	0	244113	7	140378	12	51494	24
GCF_005281165	5001858	66	75785.73	753816	220	2152	27	308606	6	198082	10	77809	18
GCF_015670485	4856610	23	211156.96	1240845	1013	614	7	705368	3	681889	4	162226	8
GCF_016502045	5379523	69	77964.1	629749	663	0	0	280961	7	167831	11	67987	21
GCF_005281155	4741820	112	42337.68	252277	203	957	7	111705	15	73142	26	28696	46
GCF_009876795	4866214	25	194648.56	950629	1384	1	1	512262	4	371477	6	108107	11
GCF_003015305	4917171	30	163905.7	747808	311	0	0	565700	4	432543	6	128988	11
GCF_002417525	5100648	235	21704.89	517331	208	0	0	201467	8	118895	14	57001	26
GCF_011602505	5370159	3	1790053.0	5246113	34341	0	0	5246113	1	5246113	1	5246113	1
GCF_015230995	5324777	57	93417.14	1119318	526	0	0	764251	3	493809	5	98433	11
GCF_000277565	5090626	73	69734.6	719223	436	0	0	227071	7	123036	13	46027	26
GCF_016500585	5589455	108	51754.21	607040	506	0	0	182770	9	126283	16	55974	27
GCF_004801105	5273335	64	82395.86	616719	207	138	2	261533	7	213716	11	88632	19
GCF_005960425	5315607	3	1771869.0	4952107	53964	0	0	4952107	1	4952107	1	4952107	1
GCF_004023995	5194147	151	34398.32	338629	211	10	1	130825	12	85229	22	39621	38
GCF_004801115	5139193	106	48482.95	466629	210	431	2	178284	10	106484	17	36584	33
GCF_010319905	5161296	2	2580648.0	4987090	174206	0	0	4987090	1	4987090	1	4987090	1
GCF_002939255	5072546	94	53963.26	436852	690	553	1	142532	13	77351	23	29984	41
GCF_021417205	5323472	98	54321.14	626374	205	280	10	217455	9	117899	15	44769	28
GCF_016509215	5252658	28	187594.93	979505	627	0	0	474563	5	340282	7	114663	13
GCF_014855625	5862427	146	40153.61	1010973	515	0	0	347795	5	156737	11	48113	21
GCF_014803025	5674786	117	48502.44	516359	269	30	4	158296	10	122809	18	40590	32
ERQ0683	5546110	599	9258.95	233786	112	0	0	114708	18	73614	29	24589	53
GCF_016503845	5192123	70	74173.19	593299	547	0	0	426470	6	208407	9	84440	16
GCF_000158355	5023211	9	558134.56	1661513	85854	2100	21	770620	3	511277	4	400500	6
GCF_016502215	4901756	19	257987.16	769682	659	0	0	513773	4	490280	6	145892	10
GCF_013745755	5259515	3	1753171.67	4883072	78953	0	0	4883072	1	4883072	1	4883072	1
ERQ0172	5675460	127	44688.66	647393	112	0	0	230911	8	118011	16	50894	30
GCF_001055315	5098632	115	44335.93	282755	376	1177	28	119476	15	73313	27	26465	53
GCF_016504035	5077434	47	108030.51	725079	512	0	0	284690	6	178684	10	69173	20
GCF_016500875	4881766	29	168336.76	1244718	527	0	0	678649	3	402766	5	263213	8
SD_2_G2	4858996	177	27451.95	291759	112	0	0	142751	13	110985	21	67460	32
GCF_900446905	4975888	6	829314.67	4880822	12733	0	0	4880822	1	4880822	1	4880822	1
ERQ0682	5531919	187	29582.45	391931	112	0	0	168990	12	109486	20	33901	36
GCF_905219065	5418684	4	1354671.0	5142846	37891	0	0	5142846	1	5142846	1	5142846	1
GCF_013786145	5531178	3	1843726.0	5065503	152768	0	0	5065503	1	5065503	1	5065503	1
GCF_002918495	5164177	25	206567.08	1339582	656	1	1	610688	3	516470	5	151743	8
GCF_013798355	5306701	4	1326675.25	5182470	2843	0	0	5182470	1	5182470	1	5182470	1
GCF_010119415	5863926	170	34493.68	658030	206	0	0	189708	9	116101	16	32164	34
ERQ0044	5400345	244	22132.56	576697	112	0	0	94662	17	64749	30	21732	57
GCF_016501465	4854881	21	231184.81	2204621	841	0	0	682188	2	518059	3	146355	7
GCF_014803275	5281060	365	14468.66	157940	519	0	0	53440	30	26353	58	8077	126
GCF_002918465	5161825	21	245801.19	2107845	600	1	1	589615	2	516470	4	154182	7
GCF_018443005	5431341	114	47643.34	382735	221	455	4	178037	11	96438	19	51708	33
GCF_018441725	5265280	286	18410.07	131220	202	139	5	48045	35	28085	63	9792	124
GCF_015730635	5116981	50	102339.62	643262	316	0	0	406171	5	143513	9	88144	18
GCF_014931625	5090447	83	61330.69	1325008	208	0	0	373731	4	263033	7	84688	14
GCF_015234875	4826282	33	146250.97	2377752	210	0	0	705426	2	681697	3	292715	5
GCF_013815045	5042664	1	5042664.0	5042664	5042664	0	0	5042664	1	5042664	1	5042664	1
GCF_019656375	5133242	34	150977.71	822187	1312	0	0	530134	4	233013	7	90215	15
GCF_014103655	5354311	14	382450.79	4705233	245	0	0	4705233	1	4705233	1	294383	2
GCF_003471655	4775173	19	251324.89	1480389	550	100	10	461370	3	346560	5	184241	8
GCF_005217825	5393584	190	28387.28	267831	228	200	2	66020	24	36897	45	20653	83
GCF_016503915	4663363	22	211971.05	768759	552	0	0	622646	4	481740	6	467923	7
GCF_001317155	5552884	263	21113.63	198803	225	0	0	65830	29	35838	53	14803	96
GCF_013797615	5059614	3	1686538.0	5052482	2746	0	0	5052482	1	5052482	1	5052482	1
GCF_013826265	5133131	4	1283282.75	4928912	4839	0	0	4928912	1	4928912	1	4928912	1
GCF_014803265	5235347	513	10205.35	144846	504	0	0	34033	43	18543	83	4281	196
GCF_016501025	4888867	13	376066.69	2713470	1013	0	0	2713470	1	712679	2	476370	4
GCF_002918555	5533855	16	345865.94	1460498	630	15	15	1061460	3	576562	4	172722	7
GCF_021373375	4673746	25	186949.84	2285821	249	0	0	729706	2	462580	3	213248	6
GCF_016500795	4855305	20	242765.25	2204726	841	0	0	705441	2	681656	3	146355	6
GCF_016505625	5097702	30	169923.4	792184	545	0	0	410962	5	370750	7	141132	12
GCF_014855915	4913730	46	106820.22	1557759	535	0	0	672427	3	553393	4	125700	8
GCF_015674715	4858979	25	194359.16	1183042	435	0	0	554114	4	342283	6	160048	10
GCF_018342065	5094824	28	181958.0	1569430	1198	10	10	708461	3	349375	5	129243	9
GCF_021533375	4784998	265	18056.6	154110	201	0	0	41148	36	27671	65	11173	117
GCF_900449345	5290509	2	2645254.5	5234128	56381	0	0	5234128	1	5234128	1	5234128	1
GCF_016505395	4827497	28	172410.61	1280897	716	0	0	437683	4	382397	6	93684	11
GCF_016505485	5038394	49	102824.37	647082	517	0	0	267053	6	134683	12	85094	21
GCF_020099335	5071999	3	1690666.33	4760400	125776	0	0	4760400	1	4760400	1	4760400	1
ERQ0243	5439070	259	21000.27	297316	112	0	0	80533	20	51386	37	21289	69
GCF_014103475	5608844	26	215724.77	3564445	234	0	0	3564445	1	1515795	2	1515795	2
GCF_015230755	5484098	132	41546.2	431255	514	0	0	159630	12	119986	19	37854	37
GCF_016504865	5090318	44	115689.05	569543	654	0	0	314415	6	213582	10	98611	16
GCF_018106225	5437892	124	43853.97	450779	211	0	0	218020	8	151214	13	59482	25
GCF_016859695	5518639	116	47574.47	355495	523	0	0	179138	11	83683	20	38287	41
GCF_001482575	5332198	106	50303.75	516564	636	119	4	180261	10	122796	17	32153	33
GCF_001297795	5019613	53	94709.68	541311	2156	422	11	222754	7	126277	13	78341	24
GCF_009876695	4731495	118	40097.42	287653	1028	56	1	128339	13	66456	24	32789	44
GCF_009664045	5471065	2	2735532.5	5207876	263189	0	0	5207876	1	5207876	1	5207876	1
GCF_016504115	4982887	24	207620.29	1001824	995	0	0	769679	3	512266	5	156201	8
GCF_013612875	5504329	5	1100865.8	5067906	5480	0	0	5067906	1	5067906	1	5067906	1
GCF_018423095	5583849	989	5645.95	75182	205	952	11	10802	141	6629	272	2695	524
GCF_003255895	4945156	1	4945156.0	4945156	4945156	0	0	4945156	1	4945156	1	4945156	1
GCF_001034485	4925928	4	1231482.0	3894702	3660	2281	6	3894702	1	3894702	1	1020061	2
GCF_015674155	5321224	8	665153.0	5036548	2893	0	0	5036548	1	5036548	1	5036548	1
GCF_016504735	4977781	35	142222.31	620187	596	0	0	274866	6	156907	12	113543	19
GCF_016502055	5306813	81	65516.21	394824	1070	0	0	183677	11	145680	17	38726	30
SG18_265_S115	4817566	57	84518.7	620033	202	0	0	261168	6	151792	10	82849	18
GCF_013741395	5635065	5	1127013.0	5126475	3724	0	0	5126475	1	5126475	1	5126475	1
GCF_000027085	5444283	4	1361070.75	5346659	3910	0	0	5346659	1	5346659	1	5346659	1
GCF_008364715	5064812	48	105516.92	986112	517	0	0	406427	4	321664	7	113621	12
GCF_014902035	5809663	26	223448.58	2656055	1017	236044	92	909674	2	901910	3	160415	6
GCF_902381795	4945242	1	4945242.0	4945242	4945242	2800	28	4945242	1	4945242	1	4945242	1
GCF_013890155	4991577	2	2495788.5	4885668	105909	0	0	4885668	1	4885668	1	4885668	1
GCF_016893745	5070622	1	5070622.0	5070622	5070622	487243	269	5070622	1	5070622	1	5070622	1
GCF_901456255	5260813	5	1052162.6	5038088	5386	0	0	5038088	1	5038088	1	5038088	1
GCF_016504365	4909178	3	1636392.67	4894284	5601	0	0	4894284	1	4894284	1	4894284	1
GCF_018106145	5204197	97	53651.52	450779	212	0	0	196002	8	136464	14	80256	24
GCF_015231155	5368624	75	71581.65	431685	570	0	0	159631	12	119986	19	47020	34
GCF_014104005	5313885	3	1771295.0	5178449	1693	0	0	5178449	1	5178449	1	5178449	1
GCF_900446875	5401142	7	771591.71	2398141	45073	0	0	1846715	2	1846715	2	199011	4
GCF_902373845	5154159	10	515415.9	2724488	1555	3900	39	2724488	1	499154	3	423041	5
GCF_004353845	5370228	3	1790076.0	5211009	15855	0	0	5211009	1	5211009	1	5211009	1
GCF_013746155	5360557	4	1340139.25	5054623	3724	0	0	5054623	1	5054623	1	5054623	1
GCF_001880845	5302951	214	24780.14	596601	208	0	0	199021	8	101237	15	32206	33
GCF_002919455	5164811	24	215200.46	2107982	598	3	3	593986	2	518047	4	151743	7
GCF_014855525	5290030	146	36233.08	340034	503	0	0	158848	11	108931	19	32507	37
GCF_013816515	5404783	2	2702391.5	5152141	252642	0	0	5152141	1	5152141	1	5152141	1
GCF_016502265	5129322	28	183190.07	887108	556	0	0	644799	4	515773	5	109918	11
GCF_001922445	5098116	1	5098116.0	5098116	5098116	100	1	5098116	1	5098116	1	5098116	1
GCF_013784645	5000117	2	2500058.5	4892927	107190	0	0	4892927	1	4892927	1	4892927	1
SD_9_H6	4816895	44	109474.89	757419	112	0	0	348182	5	274107	8	118203	15
GCF_016859715	5196614	91	57105.65	355495	523	0	0	191649	10	83685	18	39628	36
GCF_015558715	5010994	21	238618.76	1448711	1064	653	12	541736	3	470598	5	181767	10
GCF_001034465	5003845	9	555982.78	2492828	1734	12339	12	1299095	2	1299095	2	312952	4
GCF_013899325	5359677	1	5359677.0	5359677	5359677	0	0	5359677	1	5359677	1	5359677	1
GCF_002947675	4928874	2	2464437.0	4919580	9294	0	0	4919580	1	4919580	1	4919580	1
GCF_001413195	5293366	63	84021.68	5041510	203	760	76	5041510	1	5041510	1	5041510	1
GCF_014230155	5302670	192	27618.07	1195353	279	0	0	679759	3	459170	5	130992	10
GCF_001057215	5027307	146	34433.61	280486	204	5	1	83620	19	68289	32	27206	59
ERQ0222	5289791	257	20582.84	327408	112	0	0	110062	17	58248	31	18541	63
GCF_013725165	5609720	2	2804860.0	5297052	312668	0	0	5297052	1	5297052	1	5297052	1
GCF_001880775	5302284	128	41424.09	1079316	201	0	0	426377	4	127906	9	39463	23
GCF_017151575	5311398	145	36630.33	894699	210	95	1	746466	4	517436	5	129355	10
GCF_013390245	5520287	5	1104057.4	4954350	66308	0	0	4954350	1	4954350	1	311349	2
GCF_016501745	4874447	15	324963.13	2704813	1013	0	0	2704813	1	518058	3	186655	5
GCF_013794885	5374500	4	1343625.0	5087383	2694	0	0	5087383	1	5087383	1	5087383	1
GCF_900638065	4867355	1	4867355.0	4867355	4867355	0	0	4867355	1	4867355	1	4867355	1
GCF_018420455	5522379	137	40309.34	784031	200	497	6	316593	6	179739	11	65852	22
GCF_016502165	4942842	44	112337.32	700067	502	0	0	419627	5	195808	8	101861	15
GCF_001413255	5254838	138	38078.54	455105	201	10	1	118014	16	72133	27	37528	47
GCF_902387635	5258449	1	5258449.0	5258449	5258449	0	0	5258449	1	5258449	1	5258449	1
GCF_013747755	5414996	4	1353749.0	5251041	4009	0	0	5251041	1	5251041	1	5251041	1
GCF_902807235	5144655	167	30806.32	426788	128	155	1	157509	10	110923	17	28527	35
GCF_019502645	5357557	3	1785852.33	4830928	178134	0	0	4830928	1	4830928	1	4830928	1
GCF_000783755	5451221	3	1817073.67	5064681	60032	0	0	5064681	1	5064681	1	5064681	1
ERQ0233	5314394	158	33635.41	413062	112	0	0	139281	13	84390	22	32249	41
GCF_016894085	5070623	1	5070623.0	5070623	5070623	557013	194	5070623	1	5070623	1	5070623	1
GCF_019800295	4851933	44	110271.2	478542	524	0	0	267639	7	172478	11	95566	18
GCF_014104235	5628550	6	938091.67	5245879	1408	0	0	5245879	1	5245879	1	5245879	1
GCF_013741155	5494257	5	1098851.4	5365582	1934	0	0	5365582	1	5365582	1	5365582	1
GCF_900460975	4814915	3	1604971.67	4794369	9563	0	0	4794369	1	4794369	1	4794369	1
GCF_015230675	5381051	123	43748.38	382043	583	0	0	123257	14	61427	27	27405	51
GCF_005280845	4299994	85	50588.16	415903	205	0	0	145412	9	89553	16	54431	28
GCF_014803045	4921739	101	48730.09	219874	341	25	3	87239	18	71249	30	32353	51
GCF_902387995	5715629	4	1428907.25	5130228	107249	0	0	5130228	1	5130228	1	328945	2
GCF_009876815	4861558	24	202564.92	955093	1019	2	2	512739	4	369258	6	108107	12
GCF_015549445	4919456	22	223611.64	1459737	1088	1350	11	494339	3	467672	5	187207	8
GCF_018447685	5611875	105	53446.43	592154	204	203	3	199532	9	113584	17	41599	34
GCF_014803335	5363399	467	11484.79	169364	518	0	0	46365	32	16723	74	4981	187
GCF_905329885	5404079	6	900679.83	5082481	3576	0	0	5082481	1	5082481	1	5082481	1
GCF_019448455	5137735	78	65868.4	522476	204	0	0	253596	7	136665	12	60054	22
GCF_020889125	5167362	126	41010.81	868443	216	0	0	467843	4	350742	7	95412	13
GCF_000759815	5186777	139	37314.94	272018	533	0	0	87629	21	56437	37	28776	63
GCF_001558935	5084037	2	2542018.5	5030678	53359	0	0	5030678	1	5030678	1	5030678	1
GCF_016939615	5485671	5	1097134.2	5098771	3861	0	0	5098771	1	5098771	1	5098771	1
GCF_016505125	4781674	39	122607.03	574436	539	0	0	282213	6	188840	10	94374	17
GCF_005281265	5045938	72	70082.47	440672	220	0	0	236817	7	195278	12	74674	21
GCF_002151735	5081484	2	2540742.0	5016303	65181	12634	30	5016303	1	5016303	1	5016303	1
GCF_018446835	5152495	109	47270.6	412544	204	298	3	151324	11	85148	19	35627	38
GCF_021729115	5058415	4	1264603.75	4956011	5129	0	0	4956011	1	4956011	1	4956011	1
GCF_001413095	5331790	174	30642.47	206476	211	20	2	90648	19	53476	35	30014	62
GCF_014855535	5083833	36	141217.58	896284	798	0	0	446775	4	331107	7	117166	12
GCF_005280945	4762903	119	40024.39	277063	1078	13310	220	102560	17	75851	28	23557	50
ERQ0689	5569903	206	27038.36	494255	112	0	0	152240	12	85974	21	32338	41
GCF_018422455	4883874	59	82777.53	710032	292	878	7	425812	5	351381	7	125070	12
GCF_001880865	5650580	350	16144.51	358358	201	0	0	87280	18	52792	35	12360	75
GCF_001034475	5406561	5	1081312.2	4923318	4938	0	0	4923318	1	4923318	1	4923318	1
GCF_016504515	5001379	28	178620.68	889613	553	297	3	460898	4	250008	7	137924	13
GCF_016905875	5428751	200	27143.76	168804	208	0	0	65217	28	43437	48	18936	85
GCF_013618825	5001870	82	60998.41	1781060	204	1475	16	487469	3	321714	6	72652	13
GCF_014104375	5347035	12	445586.25	4801651	239	0	0	4801651	1	4801651	1	173875	2
GCF_001412825	5169862	172	30057.34	274181	200	0	0	105502	17	63455	30	34944	51
GCF_001559235	4727498	1	4727498.0	4727498	4727498	0	0	4727498	1	4727498	1	4727498	1
GCF_004152635	5277219	324	16287.71	238138	325	3867	50	72708	24	40539	43	11271	91
GCF_013882995	4696854	1	4696854.0	4696854	4696854	0	0	4696854	1	4696854	1	4696854	1
GCF_011077325	4550392	48	94799.83	604636	270	337	1	314370	5	158715	9	68285	17
GCF_014230185	5286484	164	32234.66	1195353	216	0	0	627142	3	437165	6	130992	10
GCF_016504085	4797909	21	228471.86	2344958	536	0	0	730669	2	470225	3	124278	7
GCF_018138525	5142092	108	47611.96	417124	280	0	0	120908	13	88104	23	32736	42
GCF_000648515	5371331	2	2685665.5	5099034	272297	0	0	5099034	1	5099034	1	5099034	1
ERQ0227	5390120	190	28369.05	452458	114	0	0	151290	13	84191	21	26352	44
GCF_010279875	5464138	154	35481.42	334357	510	0	0	123255	15	63912	28	18295	56
GCF_013816335	5112880	1	5112880.0	5112880	5112880	0	0	5112880	1	5112880	1	5112880	1
GCF_014104775	4638460	3	1546153.33	4636473	345	0	0	4636473	1	4636473	1	4636473	1
GCF_016504825	4890690	20	244534.5	1284082	544	0	0	681585	3	638611	5	476654	6
GCF_012524235	5182653	3	1727551.0	4919713	91378	0	0	4919713	1	4919713	1	4919713	1
GCF_013925325	5333837	4	1333459.25	4869469	38506	100	1	4869469	1	4869469	1	4869469	1
GCF_014104155	5484756	6	914126.0	5177540	771	0	0	5177540	1	5177540	1	5177540	1
GCF_016504605	5230917	37	141376.14	1321612	713	10	1	411651	4	218751	8	94169	14
GCF_002042885	4916306	40	122907.65	556308	321	0	0	297971	6	170203	11	70382	19
GCF_002215385	5610134	5	1122026.8	5215381	43109	0	0	5215381	1	5215381	1	5215381	1
GCF_004331585	5128900	54	94979.63	452039	1006	0	0	254837	8	154289	13	68137	23
GCF_018438605	5621428	92	61102.48	964065	205	339	5	389978	5	188431	9	45372	21
ERQ0671	5275022	511	10322.94	284979	112	0	0	136232	15	74001	26	29533	49
GCF_001559075	4904719	1	4904719.0	4904719	4904719	0	0	4904719	1	4904719	1	4904719	1
GCF_016504345	4703896	27	174218.37	709114	578	590	6	408659	5	304359	7	228110	11
GCF_015230695	5395813	83	65009.8	431041	570	0	0	159630	12	119986	19	40053	35
GCF_016503495	5099781	34	149993.56	908946	539	0	0	347582	5	254415	8	100942	14
GCF_019660135	5268095	112	47036.56	478065	530	0	0	181995	9	112894	16	39268	30
GCF_016501755	4872845	22	221492.95	1256508	742	0	0	445512	3	317745	6	143764	10
GCF_000759735	4902704	48	102139.67	445753	539	0	0	288133	7	126584	13	84802	22
GCF_004024405	5465420	146	37434.38	229647	207	0	0	98558	20	77933	32	28278	54
GCF_005281305	4770837	44	108428.11	598840	206	1020	23	468354	5	305651	7	125556	12
GCF_014803285	5241618	109	48088.24	516660	322	0	0	153081	12	97997	20	40740	35
GCF_001065805	5086871	108	47100.66	408576	200	700	7	106528	17	63123	29	34025	50
GCF_004145665	5502824	283	19444.61	231270	267	6405	70	84825	20	42371	39	14258	81
GCF_016501405	4949896	27	183329.48	1261253	503	0	0	685670	3	529097	5	192522	7
GCF_005280805	5235980	1359	3852.82	1001244	200	29135	512	430503	4	199146	9	3063	26
GCF_016503985	5192792	75	69237.23	593299	547	0	0	426470	6	184161	9	74178	18
GCF_015137095	5302483	8	662810.38	4980066	2830	0	0	4980066	1	4980066	1	4980066	1
GCF_900112055	4959778	24	206657.42	670500	1000	360	2	436280	5	214895	8	154013	13
GCF_016501985	4690552	23	203937.04	712453	2434	0	0	560803	4	342256	6	124266	10
GCF_000388155	5053892	79	63973.32	506286	216	0	0	240358	8	144752	14	52931	24
GCF_014803075	5660980	410	13807.27	150911	414	8611	103	52816	35	24800	67	7358	143
GCF_018066535	5745454	88	65289.25	492129	706	0	0	174063	10	100779	19	41086	35
GCF_005281325	4712765	71	66376.97	517779	237	715	8	150393	9	95362	16	49216	29
GCF_018423075	5381099	84	64060.7	818311	228	27	3	279542	6	202644	10	54361	19
GCF_016428845	5827136	1785	3264.5	204302	226	0	0	69348	29	38812	52	476	325
GCF_005281215	4575711	121	37815.79	903327	1043	8723	151	151537	7	58822	19	16504	49
GCF_013728095	5625488	2	2812744.0	5327400	298088	0	0	5327400	1	5327400	1	5327400	1
GCF_018421575	5193272	263	19746.28	200552	226	428	5	54597	28	34355	52	14340	95
GCF_013821695	4719098	1	4719098.0	4719098	4719098	0	0	4719098	1	4719098	1	4719098	1
GCF_016504485	4981236	32	155663.62	842598	604	5	1	508128	4	205638	8	111386	14
GCF_019270375	4951267	1	4951267.0	4951267	4951267	419680	155	4951267	1	4951267	1	4951267	1
