name	perc_frags	num_frags	num_frags_direct	rank	ncbi_taxon_id	scientific_name
SD_9_B7	 37.50	12	12	S	2742678	                  Citrobacter sp. RHBSTW-01044
GCF_000937455	 37.50	6	4	S	546	                  Citrobacter freundii
ERQ0689	 37.38	77	68	S	546	                  Citrobacter freundii
ERQ0222	 36.96	95	95	S	2077149	                  Citrobacter freundii complex sp. CFNIH9
GCF_002114305	 34.88	15	15	S	67827	                  Citrobacter werkmanii
DB_3_C11	 34.39	98	82	S	546	                  Citrobacter freundii
SG18_138_1_S32	 34.38	11	11	S	1702170	                  Citrobacter sp. FDAARGOS_156
GCF_002863945	 34.22	64	64	S	133448	                  Citrobacter youngae
GCF_003195445	 34.18	27	27	S	573	                Klebsiella pneumoniae
ERQ0683	 33.72	202	202	S	573	                Klebsiella pneumoniae
GCF_001317135	 33.59	264	249	S	546	                  Citrobacter freundii
SD_2_G2	 33.33	59	27	S	35703	                Citrobacter amalonaticus
GCF_008931625	 33.33	2	1	S	546	                  Citrobacter freundii
GCF_004322975	 33.33	1	1	S	575	                Raoultella planticola
GCF_005281345	 32.48	38	16	S	546	                  Citrobacter freundii
DB_5_F12	 31.79	103	87	S	546	                  Citrobacter freundii
ERQ0160	 31.11	98	98	S	2077149	                  Citrobacter freundii complex sp. CFNIH9
SG18_138_2_S33	 31.03	9	9	S	1702170	                  Citrobacter sp. FDAARGOS_156
DB_3_D2	 30.70	101	84	S	546	                  Citrobacter freundii
SG18_109_2_S19	 30.56	11	11	S	1702170	                  Citrobacter sp. FDAARGOS_156
GCF_002918835	 30.16	38	38	S	2077148	                  Citrobacter freundii complex sp. CFNIH4
ERQ0677	 30.06	52	52	S	2742678	                  Citrobacter sp. RHBSTW-01044
ERQ0172	 29.92	38	32	S	546	                  Citrobacter freundii
SD_9_H6	 29.55	13	13	S	133448	                  Citrobacter youngae
GCF_014332945	 28.89	13	2	S	546	                  Citrobacter freundii
ERQ0572	 28.89	52	52	S	2742653	                  Citrobacter sp. RHBSTW-00524
ERQ0672	 28.43	56	56	S	2742678	                  Citrobacter sp. RHBSTW-01044
GCF_002919495	 28.00	7	7	S	2742624	                  Citrobacter sp. RHB25-C09
SG18_100_2_S18	 27.78	10	10	S	1702170	                  Citrobacter sp. FDAARGOS_156
GCF_005281245	 27.27	18	18	S	2742678	                  Citrobacter sp. RHBSTW-01044
GCF_002918535	 27.27	6	6	S	2742624	                  Citrobacter sp. RHB25-C09
ERQ0192	 26.77	83	83	S	2077149	                  Citrobacter freundii complex sp. CFNIH9
ERQ0674	 26.53	52	52	S	2742678	                  Citrobacter sp. RHBSTW-01044
GCF_005281165	 25.76	17	17	S	2742678	                  Citrobacter sp. RHBSTW-01044
ERQ0678	 25.22	113	113	S	2742675	                  Citrobacter sp. RHBSTW-00986
GCF_000786265	 25.00	16	16	S	2742657	                  Citrobacter sp. RHBSTW-00599
SG18_42_S4	 24.32	9	9	S	1702170	                  Citrobacter sp. FDAARGOS_156
GCF_005280975	 24.14	14	14	S	1702170	                  Citrobacter sp. FDAARGOS_156
GCF_005281325	 23.94	17	17	S	2683822	                  Citrobacter sp. 172116965
GCF_002918935	 23.53	8	8	S	2742624	                  Citrobacter sp. RHB25-C09
GCF_000786275	 23.53	4	4	S	2742678	                  Citrobacter sp. RHBSTW-01044
GCF_002919425	 23.33	7	7	S	28901	                Salmonella enterica
GCF_005280915	 22.83	21	21	S	2742678	                  Citrobacter sp. RHBSTW-01044
GCF_005281155	 22.32	25	25	S	2742678	                  Citrobacter sp. RHBSTW-01044
SD_9_A7	 22.22	8	8	S	133448	                  Citrobacter youngae
GCF_000937505	 21.05	4	3	S	546	                  Citrobacter freundii
ERQ0046	 21.04	199	154	S	546	                  Citrobacter freundii
GCF_002919455	 20.83	5	5	S	57706	                  Citrobacter braakii
ERQ0681	 20.79	79	69	S	546	                  Citrobacter freundii
ERQ0183	 20.63	105	95	S	546	                  Citrobacter freundii
GCF_002918575	 20.00	3	3	S	2742667	                  Citrobacter sp. RHBSTW-00881
GCF_002151695	 20.00	1	1	S	562	                Escherichia coli
GCF_003226155	 18.18	2	2	S	575	                Raoultella planticola
SD_5_A12	 16.98	54	54	S	2742678	                  Citrobacter sp. RHBSTW-01044
GCF_000972645	 16.79	23	23	S	2742657	                  Citrobacter sp. RHBSTW-00599
GCF_002923765	 16.67	3	3	S	2742627	                  Citrobacter sp. RHB36-C18
GCF_005280805	 16.63	226	221	S	546	                  Citrobacter freundii
ERQ0169	 16.22	18	18	S	2742668	                  Citrobacter sp. RHBSTW-00887
GCF_003184045	 13.46	7	6	S	545	                Citrobacter koseri
GCF_002918455	 13.04	3	3	S	2742667	                  Citrobacter sp. RHBSTW-00881
ERQ0199	 12.04	36	36	S	562	                Escherichia coli
GCF_002918495	 12.00	3	3	S	57706	                  Citrobacter braakii
GCF_002919485	 10.00	2	2	S	57706	                  Citrobacter braakii
GCF_002918465	  9.52	2	2	S	2742668	                  Citrobacter sp. RHBSTW-00887
ERQ0213	  9.17	21	21	S	546	                  Citrobacter freundii
ERQ0217	  9.09	17	17	S	546	                  Citrobacter freundii
ERQ0211	  7.35	15	15	S	546	                  Citrobacter freundii
ERQ0166	  7.25	48	48	S	562	                Escherichia coli
ERQ0224	  6.53	13	13	S	546	                  Citrobacter freundii
ERQ0162	  6.00	12	12	S	546	                  Citrobacter freundii
ERQ0165	  5.63	13	13	S	546	                  Citrobacter freundii
ERQ0216	  5.20	9	9	S	546	                  Citrobacter freundii
ERQ0155	  4.63	10	10	S	546	                  Citrobacter freundii
ERQ0246	  4.52	8	8	S	546	                  Citrobacter freundii
ERQ0251	  4.48	9	9	S	546	                  Citrobacter freundii
ERQ0159	  4.43	9	9	S	546	                  Citrobacter freundii
ERQ0671	  3.13	16	0	S	158836	                  Enterobacter hormaechei
